relation_id,name,ref,network,length,linear,wikidata
3369173,Elljus 2.2,,lwn,2.23,True,
3369174,Elljus 1.3,,lwn,1.299,True,
3369175,"Motion 1,2",,lwn,1.197,True,
3369176,"Motion 1,8",,lwn,1.759,True,
3369217,Äventyrsstigen,,lwn,8.607,False,Q133818370
3369867,Linnéstigarna Danmarksvandringen,,lwn,15.332,False,
3376784,Nävsjön runt,,lwn,2.447,True,
3379776,Skytteholms motionsspår 6.2 km,,lwn,6.272,False,
3379790,Skytteholms motionsspår 3.2km,,lwn,3.546,False,
3379792,Skytteholms naturstig 2.5km,,lwn,2.564,False,
3386953,Bylsjöpromenaden,,lwn,4.972,True,
3386954,Kristinaleden,,rwn,12.569,False,
3392022,Stensbergsleden,,lwn,4.888,False,
3403612,Fornstigen,Fornstigen,lwn,20.713,False,Q31856574
3422575,Vattgruvsmossen,,lwn,3.728,False,
3432163,Fornborgsrundan,,lwn,4.821,True,
3432164,Storskogsrundan,,lwn,7.919,True,
3432165,Urskogsstigen,,lwn,2.24,False,
3482861,Anslutningsleden,,lwn,5.349,True,
3508263,Trolldalen och Vargkitteln,,lwn,5.429,False,
3509856,Björkstigen,,lwn,1.055,True,
3509858,Ekstigen,,lwn,2.851,True,
3509866,Granstigen,,lwn,4.078,True,
3510317,Sättraleden,,lwn,4.061,True,
3558660,Jämtland Triangle - Section 3,,rwn,11.937,True,Q135493532
3558661,Jämtland Triangle - Section 1,,rwn,15.94,True,Q135493514
3558662,Jämtland Triangle - Section 2,SYL41,rwn,18.126,True,Q135493464
3587034,Storulvån - Gåsen sommarled,,rwn,19.653,False,
3587103,Gåsen - Helags sommarled,,rwn,17.131,True,
3587104,Sylarna - Gåsen sommarled,,rwn,17.216,True,
3587106,Sylarna - Nedalshytta Sommarled,SYL2,rwn,17.223,True,
3587117,Gåsen - Vålåstugorna sommarled,,rwn,14.322,True,
3587118,Helags - Vålåstugorna sommarled,,rwn,22.904,True,
3587122,Forsaleden,,rwn,9.411,False,
3587397,Anaris - Lunndörren sommarled,,rwn,17.229,True,
3587398,Höglekardalen - Anaris sommarled,,rwn,25.918,True,
3587400,Lunndörren - Vålåstugorna sommarled,,rwn,16.03,True,
3587402,Tossåsen - Lunndörren sommarled,,rwn,21.011,True,
3587403,Vallbo - Lunndörren sommarled,,rwn,12.594,True,
3587405,Vålådalen - Lunndörren sommarled,,rwn,12.103,False,
3596143,Kyrkstenen,,lwn,5.855,True,
3596144,Stensdalen - Gåsen sommarled,,rwn,14.418,True,
3596145,Vålådalen - Stensdalen sommarled,,rwn,13.773,False,
3596146,Vålådalen - Vålåstugorna sommarled,,rwn,18.498,False,
3596179,Jämtlandsleden - Stage 4,,rwn,16.2,True,Q135493565
3596242,Östbergets elljusspår,,lwn,2.199,True,
3661035,Vandringsleder Billingen,,lwn,6.835,False,
3664420,Mönsteråsleden,,rwn,76.263,False,
3673812,Tinneröstigen,Tinneröstigen,lwn,11.99,False,
3687000,,,lwn,1.787,True,
3687228,Ringsbergsleden,Orange,rwn,12.129,False,
3690159,"Sörmlandsleden, etapp 34",34,nwn,12.417,False,Q115097056
3690246,"Sörmlandsleden, etapp 33",33,nwn,8.181,False,Q115097053
3692978,"Sörmlandsleden, etapp 32",32,nwn,12.223,False,Q115097052
3693024,"Sörmlandsleden, etapp 31",31,nwn,9.612,True,Q115097050
3696285,"Sörmlandsleden, etapp 35",35,nwn,12.079,False,
3696286,"Sörmlandsleden, etapp 35:1",35:1,nwn,7.326,False,
3696287,"Sörmlandsleden, etapp 36:1",36:1,nwn,8.482,False,
3696288,"Sörmlandsleden, etapp 36:2",36:2,nwn,10.694,False,Q115097060
3696289,"Sörmlandsleden, etapp 36:3",36:3,nwn,6.184,False,
3696304,"Sörmlandsleden, etapp 44",44,nwn,12.151,False,
3696342,"Sörmlandsleden, etapp 33:1",33:1,nwn,3.811,True,Q115097054
3707285,Hårsbäcksdalen,,lwn,3.98,False,
3709815,Booleden,,lwn,13.004,False,
3712018,Eljusspår - Harbro,,lwn,2.844,True,
3712019,Elljusspår vit/röd,Elljusspår vit/röd,lwn,1.78,False,
3715773,Blå leden,,lwn,1.612,True,
3724784,Kopparstigen Naturstig vid Kratte masugn,,,2.341,False,
3725437,Röd-vita spåret Hjortgården 6.0km,,lwn,6.143,True,
3725438,Potatisleden,,lwn,13.183,False,
3725439,Vildmarksspåret Hjortgården 10km,,lwn,10.225,True,
3733974,Kyrkleden,,lwn,18.466,False,
3745977,Ängsö vandringsleder,,lwn,25.714,False,
3752003,Blanktjärnsrundan,283,lwn,12.09,True,
3756371,Öbacken-Bränninge Vandringsslinga,,,1.715,True,
3767522,Dalkarlsvägen etapp 2,,nwn,17.164,True,
3767860,Dalkarlsvägen etapp 1a,,nwn,28.971,True,
3768467,"Dalkarlsvägen etapp 12, 2014 Yngves val",,nwn,6.802,False,
3780138,Adelsö Vandingsled,,rwn,18.703,False,Q31856627
3804845,Puttbopromenaden,5,lwn,2.382,False,
3805360,Intervallbana 520 m,,lwn,0.505,True,
3806515,"Sörmlandsleden, etapp 15",15,nwn,10.306,False,Q115097014
3806516,"Sörmlandsleden, etapp 16",16,nwn,10.046,False,
3806868,"Sörmlandsleden, etapp 15:1",15:1,nwn,6.173,True,
3806869,"Sörmlandsleden, etapp 15:2",15:2,nwn,3.592,True,Q115097016
3808507,Fornborgsrundan,FBR,lwn,5.34,False,
3808599,"Sörmlandsleden, etapp 44:2",44:2,nwn,6.314,True,
3808981,"Sörmlandsleden, etapp 14",14,nwn,6.378,True,Q115097013
3819316,Gyllenhielmska Leden,GHL,lcn,22.804,False,Q59915395
3821812,Stora promenaden,7,lwn,12.599,False,
3821815,"Sörmlandsleden, etapp 36",36,nwn,10.175,False,Q115097058
3821822,"Sörmlandsleden, etapp 37",37,nwn,5.935,True,
3822242,"Sörmlandsleden, etapp 38",38,nwn,6.717,True,
3822358,"Sörmlandsleden, etapp 39",39,nwn,5.795,True,
3822587,"Sörmlandsleden, etapp 40",40,nwn,3.427,True,
3822709,"Sörmlandsleden, etapp 41",41,nwn,5.462,False,
3827419,Krondikspromenaden,2,lwn,3.306,False,
3850237,Skatan 15 km,,lwn,14.857,False,
3851514,Grönfinken 10 km,,lwn,10.114,True,
3851515,Gulsparven 5km,,lwn,4.927,False,
3854541,"Sörmlandsleden, etapp 21",21,nwn,10.629,False,
3854542,"Sörmlandsleden, etapp 22",22,nwn,16.347,False,
3858412,Eldgarnsö vandringsled,,rwn,6.568,False,Q113989439
3860461,Enåleden,,lwn,4.569,False,
3870287,"Sörmlandsleden, etapp 17",17,nwn,5.872,True,Q115097019
3873081,,,lwn,5.273,True,
3876453,Munkastigen etapp 2,,rwn,20.909,False,
3876477,Munkastigen etapp 1,,rwn,15.032,True,
3876665,Holleden,,Vandra i Sjuhärad,13.664,False,
3878761,Bruksleden etapp 26,,nwn,4.594,True,
3878804,Bruksleden etapp 25,,nwn,12.724,True,
3878821,Bruksleden etapp 24,,nwn,5.089,True,
3885869,Ösbyrundan,Ösbyrundan,lwn,4.309,True,
3889324,Midnattssolstigen,,lwn,4.049,False,
3889886,Bruksleden etapp 23,,nwn,8.792,True,
3892999,"Frösåker Grön slinga 6,5 km",,lwn,6.91,True,
3893002,Frösåker Gul slinga 4 km,,lwn,4.889,True,
3893004,"Frösåker Röd slinga 2,5 km",,lwn,2.874,True,
3906236,Blå leden,,rwn,37.161,True,Q10431678
3924910,"Sörmlandsleden, etapp 28",28,nwn,9.969,False,
3925149,"Sörmlandsleden, etapp 27",27,nwn,15.3,False,
3925355,"Sörmlandsleden, etapp 25",25,nwn,8.707,False,
3925356,"Sörmlandsleden, etapp 26",26,nwn,8.397,False,
3925407,"Sörmlandsleden, etapp 24",24,nwn,16.333,True,
3925449,"Sörmlandsleden, etapp 23",23,nwn,11.673,False,
3937624,Tjurlångsleden,,lwn,10.714,False,
3939499,Fjällmaratonleden,,lwn,42.391,False,
3947966,Vildmarksleden (Bjursås),,lwn,34.544,True,
3967743,"Sörmlandsleden, etapp 9",9,nwn,8.258,False,
3968640,Ostkustleden Etapp 2 Nynäs Lönnhult,2,nwn,21.625,True,
3968713,Ostkustleden Etapp 3 Lönnhult - Krokstorp,3,nwn,20.952,False,
3970669,Sjöstigen,,lwn,1.332,False,
3970670,Stenstigen,,lwn,0.833,True,
3999713,"Upplandsleden, etapp 30",30,nwn,9.483,True,
3999727,"Upplandsleden, etapp 31",31,nwn,6.682,True,
3999730,Skoklosterslingan,31:1,nwn,14.568,True,
4001233,"Naturstig, Björnön",,lwn,2.171,True,
4009750,Malingsbo-Klotenrundan,,rwn,45.375,False,
4013767,"Hälsospåret Ekerö, spår 2",,lwn,2.399,False,
4063925,Malmvägen,,lwn,2.633,False,
4072741,Högforsleden,,lwn,7.558,False,
4074407,Upplandsleden Etapp 17 Älvkarleby-Långhäll,17,nwn,6.986,True,
4121981,Veda-slingan,,,0.272,True,
4173881,Trollstigen,212,lwn,1.411,True,
4174694,Hallandsleden Etappen Varberg - Åkulla,,nwn,22.078,True,
4174979,Hallandsleden Etappen Blåvättnerna - Stensjön,,nwn,10.861,True,
4175922,Hallandsleden Etappen Kogstorp - Kärnebygd,,nwn,18.344,True,
4175923,Hallandsleden Etappen Åkulla - Kogstorp,,nwn,11.244,True,
4176422,,218,lwn,6.525,False,
4176438,Sjuhäradsleden Etapp 3,,rwn,10.117,True,
4176439,Sjuhäradsleden Etapp 4,,rwn,13.129,True,
4177360,Sjuhäradsleden Etapp 5,,rwn,19.401,True,
4180147,Totthummeln runt,213,lwn,3.979,False,
4183384,,201,lwn,4.325,False,
4183385,Mångån,,lwn,6.42,False,
4189139,Rundslinga Ånnaboda - Suttarboda,,lwn,12.957,False,
4189148,Rundslinga Blankhult,,lwn,9.752,True,
4189517,Dackeleden,,rwn,86.48,False,
4193040,Rundslinga Amboberget (Bergslagsleden),,rwn,12.34,False,
4193086,Stenhuggarmon,,,12.957,False,
4193261,Rundslinga Digerberget,,lwn,9.984,True,
4219135,Hallandsleden Etappen Eseredssjön - Långesjön,,nwn,19.89,False,
4228445,"European Long distance path E1 - Sweden, Norrbottens län (north)",E1,iwn,61.559,True,
4253509,Jaktstugeskogen vandringsled,,lwn,0.684,True,
4268955,"Skåneleden 5, Etapp 5: Höganäs-Domsten",5,nwn,9.804,True,
4268956,"Skåneleden 5, Etapp 6: Domsten-Helsingborg",6,nwn,12.036,True,
4269943,"Skåneleden 5, Etapp 7: Helsingborg-Rydebäck",7,nwn,15.522,True,
4271363,"Skåneleden 5, Etapp 8: Rydebäck – Landskrona",8,nwn,12.626,True,
4271364,"Skåneleden 5, Etapp 9: Landskrona – Järavallen",9,nwn,15.439,True,
4276004,Svartsjöleden,,rwn,5.524,False,
4281529,Etapp 12: Timan – Rebbetuaröd,12,nwn,21.916,True,
4281530,Etapp 13: Rebbetuaröd – Agusa,13,nwn,6.569,True,
4281531,Etapp 14: Agusa - Brösarp,14,nwn,15.368,True,
4284092,,21,nwn,8.783,True,
4288445,"Skåneleden 1, Etapp 3: Östafors-Bökestad",3,nwn,9.203,True,
4290184,"Skåneleden 1, Etapp 4: Bökestad-Brotorpet",4,nwn,12.637,True,
4308670,"Skåneleden 1, Etapp 5: Brotorpet-Vesslarp",5,nwn,12.675,True,
4308671,"Skåneleden 1, Etapp 6: Vesslarp-Glimåkra",6,nwn,18.919,True,
4308672,"Skåneleden 1, Etapp 6A: Breanäsleden",6A,nwn,23.766,False,
4427277,"Skåneleden 1, Etapp 7: Glimåkra-Osby",7,nwn,18.285,True,
4427278,"Skåneleden 1, Etapp 8: Osby-Verum",8,nwn,23.678,True,
4430374,"Skåneleden 1, Etapp 11: Hårsjö-Lärkesholm",11,nwn,19.654,True,
4430433,"Skåneleden 1, Etapp 12: Lärkesholm-Bjärabygget",12,nwn,12.181,True,
4430434,"Skåneleden 1, Etapp 12A: Lärkesholm-Grytåsa",12A,nwn,16.7,True,
4430435,"Skåneleden 1, Etapp 13: Bjärabygget-Koarp",13,nwn,18.166,True,
4430436,"Skåneleden 1, Etapp 14: Koarp-Brammarp",14,nwn,18.711,True,
4430554,"Skåneleden 1, Etapp 15: Brammarp-Båstad",15,nwn,11.286,True,
4430555,"Skåneleden 1, Etapp 16: Båstad-Hovs Hallar",16,nwn,14.26,True,
4430857,"Skåneleden 1, Etapp 18: Torekov-Vejbystrand",18,nwn,19.901,True,
4433575,"Skåneleden 1, Etapp 19: Vejbystrand-Hålehall",19,nwn,8.804,True,
4433576,"Skåneleden 1, Etapp 20: Hålehall-Örlid",20,nwn,8.606,True,
4435445,,1,nwn,6.696,True,
4435446,,2,nwn,10.012,True,
4435447,"Skåneleden 2, Etapp 3: Vedema-Hässleholm",3,nwn,21.929,True,
4435448,"Skåneleden 2, Etapp 4B: Hovdala-Skyrup",4B,nwn,18.497,True,
4456279,Rävstensstigen,,rwn,3.271,False,
4456289,Strandrundan,,rwn,1.758,True,
4457625,Skogsrundan,,rwn,3.246,False,
4486898,Bohusleden - Etapp 26 Krogstrand - Högstad,26,nwn,13.507,True,
4487258,Bohusleden - Etapp 25 Håvedalen - Krogstrand,25,nwn,10.395,True,
4487796,Bohusleden - Etapp 24 Vassbotten - Håvedalen,24,nwn,20.017,True,
4489478,Bohusleden - Etapp 16 Kaserna - Borgmästarebruket,16,nwn,6.112,True,
4489940,Bohusleden - Etapp 15 Metsjö - Kaserna,15,nwn,16.58,True,
4490199,Bohusleden - Etapp 14 Bjursjön - Metsjö,14,nwn,13.207,True,
4492787,Bohusleden - Etapp 17 Borgmästarebruket - Kyrkoryr,17,nwn,11.306,True,
4492797,Bohusleden - Etapp 18 Kyrkoryr - Kynnefjälls natur,18,nwn,9.911,True,
4492852,Bohusleden - Etapp 19 Kynnefjälls natur - Vaktarekullen,19,nwn,16.287,True,
4492886,Bohusleden - Etapp 20 Vaktarekullen - Flötemarksön,20,nwn,12.589,True,
4493075,Bohusleden - Etapp 21 Flötemarksön - Porsås,21,nwn,4.473,True,
4493088,Bohusleden - Etapp 22 Porsås - Nornäs,22,nwn,7.092,True,
4493102,Bohusleden - Etapp 23 Nornäs - Vassbotten,23,nwn,13.851,True,
4503723,"European Long distance path E1 - Norway, Hedmark",E1,iwn,100.708,True,
4547950,Ulvsundarundan,,lwn,11.254,False,
4566625,Hässelbystråket,,lwn,18.796,False,Q24668281
4569466,Vällingbystråket,,lwn,16.849,False,Q26253658
4570739,Spångastråket,,lwn,16.172,False,Q26713669
4575291,"Skåneleden 2, Etapp 16: Sturup-Eksholmssjön",16,nwn,6.454,True,
4575292,,16,nwn,2.089,True,
4575293,"Skåneleden 2, Etapp 4: Hässleholm-Göingeåsen",4,nwn,11.761,True,
4576654,"Skåneleden 2, Etapp 17: Eksholmssjön-Torup",17,nwn,9.235,True,
4576655,"Skåneleden 2, Etapp 18: Torup-Malmö Bulltofta",18,nwn,14.054,True,
4589056,Hjulstastråket,,lwn,17.609,False,Q26712070
4591568,Akallastråket,,lwn,16.953,False,Q26712024
4592776,Sollentunastråket,,lwn,18.731,False,Q26713067
4596687,Muddusleden,,rwn,66.17,False,
4597177,Mörbystråket,,lwn,12.204,False,Q26712111
4597346,Näsbyparkstråket,,lwn,21.272,False,Q26713099
4631287,Kärsöns röda stig 5.5 km,,lwn,6.155,False,
4631347,Kärsöns gula stig 5 km,,lwn,5.057,True,
4636556,Sånga-Säby elljusspår 1.7 km,,,1.828,True,
4636559,Sånga-Säby motionsspår 2.8 km,,lwn,3.032,True,
4636599,Stenhamra elljusspår 2.5 km,,,2.49,True,
4640330,Svanängens motionsspår 1.5 km,,,1.323,True,
4640339,Anslutningsstigar mellan Rävstensstigen och Strandrundan,,rwn,1.331,False,
4671617,Norra Lidingöstråket,,lwn,16.979,False,Q26713140
4672339,Södra Lidingöstråket,,lwn,18.706,False,Q26713632
4673896,Djurgårdsstråket,,lwn,7.761,False,Q26712050
4673919,Nackastråket,,lwn,9.037,False,Q26713107
4674053,Saltsjö-Duvnässtråket,,lwn,10.148,False,Q26713653
4715112,Skarpnäckstråket,,lwn,9.562,False,Q26713087
4715163,Farstastråket,,lwn,12.085,False,Q26713127
4763872,High Voltage Valley Walk,,lwn,4.58,False,
4767777,Ostkustleden Etapp 4 Krokstorp - Mörtfors,4,nwn,16.361,True,
4767778,Ostkustleden Etapp 5 Mörtfors - Stjärneberg,5,nwn,18.541,False,
4767779,Tjustleden Etapp 1,,nwn,19.876,False,
4767947,Ostkustleden Etapp 6 Stjärneberg - Lilla Laxemar,6,nwn,18.524,True,
4768025,Ostkustleden Etapp 7 Lilla Laxemar - Hedvigsberg,7,nwn,21.662,True,
4768185,Ostkustleden Etapp 8 Hedvigsberg - Lilla Hycklinge,8,nwn,16.779,True,
4785952,Elljusspår Norra Fjället,,lwn,2.587,True,
4801450,Sällsjöfjället runt,,rwn,5.353,True,
4813849,Upplandsleden Stockholms län etapp 1,1,nwn,18.496,False,
4816868,Upplandsleden Stockholms län etapp 2,2,nwn,23.119,True,
4817129,Upplandsleden Stockholms län etapp 3,3,nwn,15.398,True,
4817526,Upplandsleden Stockholms län etapp 4,4,nwn,8.338,True,
4849010,Hagsätrastråket,,lwn,12.112,False,Q26713643
4855946,Lumsås/Lumsbackenslingan,,lwn,8.081,False,
4857703,Gärdsjöbosmedjan,,lwn,4.126,False,
5147566,Hedlandsleden,,lwn,9.386,False,
5148191,Kättsätterleden,,lwn,4.325,True,
5149198,Forn- och naturstigen vid Täby prästgård,,lwn,3.375,False,
5163188,,,lwn,2.478,True,
5163189,Blå,,lwn,2.099,False,
5163190,Röd,,lwn,2.478,True,
5163191,Gul,,lwn,4.873,False,
5204678,Ursvik 15 km Xtreme,,lwn,15.114,True,
5240421,Silverleden,,rwn,62.847,False,
5252893,Lila 10 km,,lcn,10.083,True,
5253693,"2,5 km",,,2.429,True,
5253694,5 km,,,4.94,True,
5256991,Ändsjön runt,,lwn,2.649,True,
5263700,Motionsspår röd 12 km,,lwn,12.163,False,
5275469,Mårtens och Kullens kyrkstigar,,rwn,7.267,False,
5276741,Gul 5 km,,lwn,4.691,False,
5276742,"Grön 2,5 km",,lwn,2.455,True,
5276743,"Röd 2,5 km",,lwn,2.323,True,
5276744,"Blå 1,5 km",,lwn,1.461,False,
5279829,"Sörmlandsleden, etapp 60",60,nwn,7.315,True,
5279830,"Sörmlandsleden, etapp 61",61,nwn,5.384,True,
5280050,"Sörmlandsleden, etapp 59",59,nwn,9.471,False,Q115097096
5291719,Ormdalsslingan,,lwn,5.771,False,
5293412,Himlastigen,,lwn,3.768,False,
5307674,Storgräftån - Arådalen,,lwn,18.064,True,
5319596,Långåsleden,,lwn,5.919,False,
5357076,Fjällastigen,,lwn,9.652,False,
5359506,"Skåneleden 5, Etapp 4: Mölle-Högenäs",4,nwn,10.78,True,
5359934,"Skåneleden 5, Etapp 3: Arild-Mölle",3,nwn,16.038,True,
5360846,Sunnansjö elljusspår,,lwn,2.245,False,
5361670,"Skåneleden 5, Etapp 2: Jonstorp-Arlid",2,nwn,10.213,True,
5362755,"Skåneleden 5, Etapp 1: Utvälinge-Jonstorp",1,nwn,10.916,True,
5371776,Gruvvandringen i Kônsta,,lwn,1.545,False,
5379024,Härsnäsrundan,,lwn,4.238,True,
5383269,Fäbodleden,,lwn,26.018,False,
5392974,Vilseleden,,lwn,37.665,False,
5395645,,,lwn,1.484,True,
5403844,Istids-spåret,,lwn,3.074,True,
5407359,Nordkoster Orange slinga,,lwn,4.808,False,
5407364,Nordkoster Vit slinga,,lwn,4.508,False,
5407371,Vandringsled Långagärde - Ekenäs,,lwn,3.878,False,
5407373,Vandringsled Långagärde - Brevik - Ekenäs,,lwn,7.471,False,
5407381,Vandringsled Kilesand - Långevik,,lwn,4.719,False,
5413091,Vandringsled Nibbleskogen,,lwn,2.923,False,
5413098,Vandringsled Duvhällarna,,lwn,4.616,True,
5415724,Bråtaneleden,,lwn,5.246,True,
5420443,Långa Myrslingan,,lwn,3.132,False,
5420446,Hamraleden,,lcn,11.212,False,
5420452,Myrslingan,,lcn,1.971,True,
5420455,Urskogslingan,,lwn,2.502,True,
5428428,Svanesunds färjeläge - Kyrkeröd,,lwn,16.236,False,
5429352,Vandringsled Kvarnskogen,,lwn,5.76,True,
5444880,Bergastigen,,lwn,5.728,False,
5447840,"Sörmlandsleden, etapp 20",20,nwn,6.018,False,Q115097022
5456388,Karl XII:s väg,,lwn,16.592,False,
5459506,,,lwn,1.586,True,
5461651,Halgåleden,,lwn,8.288,False,
5462063,Brunnsbackaleden,,lwn,8.668,False,
5465604,Guldtur 17: Svansjön mot Bolagen/Vigeln,,lwn,2.411,True,
5471675,Bökebacksslingan,,lwn,0.605,True,
5471676,Kroppekärrsrundan,,lwn,2.297,True,
5471677,Skryllestigen,,lwn,3.533,True,
5477142,"Enbart promenader 4,5 km",,lwn,4.443,True,
5483161,Rämsbergsleden,,lwn,4.666,True,
5483425,Västra granbergsleden,,lwn,8.308,True,
5502620,Kulturstigen Klutenhamn,,lwn,4.557,True,
5505369,Hjortgården Röda Spåret 6.7 km,,lwn,6.605,True,
5515923,Lilla kanalslingan,,lwn,2.209,True,
5515933,Säterboleden,,lwn,7.459,True,
5515955,Naturstig till Finnhäll,,lwn,3.245,True,
5515957,Naturstig till Hjälmarshällen,,lwn,4.078,True,
5516168,Malö strömmar (Ängön) - Grundsund,Kuststigen,rwn,32.465,False,
5537920,Tjustleden Etapp 8,,nwn,28.113,False,
5539138,Lexbybergen Grönvit,,lwn,6.955,True,
5547525,Gålsjön och Kalkugnsberget vandringsled,,lwn,4.151,False,
5547542,Stengärdet vandringsslinga,,lwn,1.867,True,
5557524,Olpers Fäbodstig,14,lwn,1.65,True,
5573346,Knivsta elljuspår,,lw,2.55,True,
5573535,Klotsjörundan,,lwn,2.962,False,
5573540,Kyrkstigen Nyfors-Malingsbo,,lwn,10.644,False,
5573541,Gräsbergsrundan,,lwn,6.887,True,
5573577,Lustigkulle-Rågåstjärns vandringsstigar,,lwn,8.008,False,
5575941,Bälinge elljusspår,,lwn,1.852,True,
5576795,Kyrkeröd - Malö strömmar,,lwn,20.737,False,
5594353,Skiren-Kvicken Gul slinga,,lwn,1.288,True,
5594354,Skiren-Kvicken Orange slinga,,lwn,2.476,True,
5599309,Hallandsleden Etappen Sandsjön - Kvarnforsen - Gyltige,,nwn,30.457,True,
5604178,Hallandsleden Etappen Kärnebygd - Eseredssjön,,nwn,12.321,True,
5604821,Sjuhäradsleden Etapp 1,,rwn,13.669,True,
5604822,Sjuhäradsleden Etapp 2,,rwn,9.332,True,
5607240,Sjuhäradsleden Etapp 10,,rwn,21.576,True,
5607241,Sjuhäradsleden Etapp 6,,rwn,19.725,True,
5607242,Sjuhäradsleden Etapp 7,,rwn,11.589,True,
5607243,Sjuhäradsleden Etapp 8,,rwn,15.059,True,
5607244,Sjuhäradsleden Etapp 9,,rwn,11.44,True,
5613711,Östbergets naturstig,,rwn,2.401,True,
5614073,Råssbyn - Ljungskile,,rwn,9.062,False,
5615004,Malö strömmar - Ängöleden,,rwn,9.542,False,
5617737,Älgstigen,,lwn,12.841,True,
5622263,Munkeviksleden,,lwn,1.726,True,
5630089,10 km,,lwn,9.749,True,
5630090,2 km,,lwn,1.836,True,
5630091,3 km,,lwn,2.865,True,
5638416,Gladhammersleden blå,,lwn,9.256,False,
5649395,Ingegerdsleden Etapp 2: Kista kyrka - Eds kyrka,,nwn,18.616,False,
5655292,"Sörmlandsleden, etapp 62",62,nwn,7.445,True,
5656471,Stampmossen och Magsjötorp vandringsslinga,,lwn,2.53,False,
5656490,Stånggångsleden,,lwn,5.274,False,
5656512,Marviksleden,,lwn,6.456,False,
5662605,Ingegerdsleden Etapp 3: Eds kyrka - Rosersbergs slott,,nwn,15.851,False,
5662890,Ingegerdsleden Etapp 4: Rosersbergs slott - Sigtuna,,nwn,15.164,False,
5664208,Ingegerdsleden Etapp 5: Sigtuna - Odensala,,nwn,13.232,False,
5664244,Ingegerdsleden Etapp 6: Odensala - Alsike kyrka,,nwn,22.373,False,
5664980,Ingegerdsleden Etapp 7: Alsike - Sunnersta - Uppsala,,nwn,22.245,False,
5671420,Stenhuggarstigen,,lwn,3.007,False,
5678755,Aggerudsspåret,,lwn,2.776,True,
5681711,Ingegerdsleden Etapp 1: Storkyrkan - Ulriksdal - Kista,,nwn,25.409,False,
5722217,Kyrkobyn Dala Blå,,lwn,2.958,True,
5736379,"Skåneleden 2, Etapp 21: Torup - Fru Alstad",21,nwn,17.564,True,
5740122,Klockaretorpsleden,,lwn,2.954,True,
5740123,,,lwn,4.129,True,
5753708,Fiby urskog,,,2.862,False,
5753709,Röbo elljusspår,,lwn,2.133,True,
5807739,Huddingestråket,,lwn,15.264,False,Q26712086
5808666,Fruängenstråket,,lwn,11.036,False,Q26713118
5810719,Norsborgsstråket,,lwn,24.476,False,Q26712121
5829556,Birgittaleden Etapp 4: Vreta klosters kyrka - Björkhällakyrkan,,rwn,21.734,True,
5830574,Birgittaleden Etapp 5: Björkhällakyrkan - Ekebyborna kyrka,,rwn,11.003,True,
5831148,Birgittaleden Etapp 6: Ekebyborna kyrka - Motala kyrka,,rwn,11.337,False,
5846465,Kyrkobyn Dala Röd,,lwn,7.535,False,
5846518,Hagryd Dala Grön,,lwn,2.579,True,
5846519,Hagryd Dala Blå,,lwn,6.105,True,
5896149,3 km,Gul/Vit,,2.958,True,
5903365,3 km,3 km,lwn,3.325,True,
5903379,6 km,6km,lwn,6.02,False,
5910638,Gagnefs fäbodstigar,,lwn,429.28,False,Q28912686
5914816,Skogsfemman,SF,lwn,4.793,False,
5947731,Tunarundan,,lwn,1.864,False,
5951612,Kullabergs strövområde,,lwn,2.304,True,
5963054,Skolleden,Skolleden,lwn,4.476,True,Q10670464
5973832,Huddingeleden (1),Huddingeleden (1),rwn,20.756,False,
5974260,Tallskogsleden,,lwn,1.869,True,
5982742,Huddingeleden (2),Huddingeleden (2),rwn,11.295,False,
5988012,Huddingeleden (3),Huddingeleden (3),rwn,17.546,False,
5994309,Huddingeleden (4),Huddingeleden (4),rwn,9.208,False,
6000991,Huddingeleden (6),Huddingeleden (6),rwn,8.691,False,
6001064,Huddingeleden (5),Huddingeleden (5),rwn,6.108,True,
6003137,Huddingeleden (7),Huddingeleden (7),rwn,13.726,True,
6010731,Sotar Blixt-leden,,lwn,10.655,True,
6041121,Gallbergsleden,,lwn,4.699,True,
6041194,Svalemålaleden,,lwn,5.691,False,
6060128,,FSK1,rwn,10.511,False,
6060793,,FSK4,rwn,19.776,False,
6060794,,FSK4A,rwn,24.365,False,
6060795,,FSK5,rwn,4.913,False,
6062452,,FSK6,rwn,4.008,True,
6064528,,FSK13,rwn,16.576,True,
6064580,,FSK20,rwn,6.649,False,
6065280,,FSK27,rwn,7.707,False,
6065281,,FSK23,rwn,11.189,True,
6065422,,FSK22,rwn,6.969,True,
6065628,,FSK24,rwn,0.0,False,
6065629,,FSK25,rwn,0.0,False,
6065630,,FSK26,rwn,0.0,False,
6065631,,FSK27,rwn,6.216,False,
6065632,,FSK28,rwn,3.723,True,
6065633,,FSK29,rwn,4.291,True,
6067833,Grönabur Blå,,lcn,3.985,False,
6067834,Grönabur Gul,,lcn,5.304,True,
6069251,,FSK59,rwn,13.201,False,
6072351,,FSK87,rwn,24.314,False,
6072352,,FSK88,rwn,4.832,True,
6073382,,FSK105,rwn,20.166,False,
6073591,,FSK108,rwn,8.339,False,
6073592,,FSK109,rwn,20.277,True,
6073599,,FSK111,rwn,11.422,True,
6073616,,FSK113,rwn,2.604,False,
6074322,,FSK114,rwn,21.827,False,
6074323,,FSK115,rwn,18.131,True,
6074324,,FSK116,rwn,1.923,True,
6074325,,FSK117,rwn,0.0,False,
6088789,,,lwn,1.318,True,
